Wu (exclude self weight) ,concrete grade,steel grade,dead load,live load,Wu (include self weight),b,h,economic section,self weight ,span length,span type ,span ratio,span ratio
68,3000,60000,30,20,79.232,0.6,0.65,0,9.36,6,0,0,1
68,3000,60000,30,20,81.104,0.65,0.7,0,10.92,6,0,0,1
68,3000,60000,30,20,83.12,0.7,0.75,0,12.6,6,0,0,1
68,3000,60000,30,20,85.28,0.75,0.8,0,14.4,6,0,0,1
68,3000,60000,30,20,71.024,0.3,0.35,1,2.52,6,1,1,1
68,3000,60000,30,20,72.032,0.35,0.4,0,3.36,6,1,1,1
68,3000,60000,30,20,73.184,0.4,0.45,0,4.32,6,1,1,1
68,3000,60000,30,20,74.48,0.45,0.5,0,5.4,6,1,1,1
68,3000,60000,30,20,75.92,0.5,0.55,0,6.6,6,1,1,1
68,3000,60000,30,20,77.504,0.55,0.6,0,7.92,6,1,1,1
68,3000,60000,30,20,79.232,0.6,0.65,0,9.36,6,1,1,1
68,3000,60000,30,20,81.104,0.65,0.7,0,10.92,6,1,1,1
68,3000,60000,30,20,83.12,0.7,0.75,0,12.6,6,1,1,1
68,3000,60000,30,20,85.28,0.75,0.8,0,14.4,6,1,1,1
68,3000,60000,30,20,71.024,0.3,0.35,1,2.52,6,0,1,0
68,3000,60000,30,20,72.032,0.35,0.4,0,3.36,6,0,1,0
68,3000,60000,30,20,73.184,0.4,0.45,0,4.32,6,0,1,0
68,3000,60000,30,20,74.48,0.45,0.5,0,5.4,6,0,1,0
68,3000,60000,30,20,75.92,0.5,0.55,0,6.6,6,0,1,0
68,3000,60000,30,20,77.504,0.55,0.6,0,7.92,6,0,1,0
68,3000,60000,30,20,79.232,0.6,0.65,0,9.36,6,0,1,0
68,3000,60000,30,20,81.104,0.65,0.7,0,10.92,6,0,1,0
68,3000,60000,30,20,83.12,0.7,0.75,0,12.6,6,0,1,0
68,3000,60000,30,20,85.28,0.75,0.8,0,14.4,6,0,1,0
152,3000,60000,60,50,156.032,0.35,0.4,1,3.36,3.2,0,0,1.25
152,3000,60000,60,50,157.184,0.4,0.45,0,4.32,3.2,0,0,1.25
152,3000,60000,60,50,158.48,0.45,0.5,0,5.4,3.2,0,0,1.25
152,3000,60000,60,50,159.92,0.5,0.55,0,6.6,3.2,0,0,1.25
152,3000,60000,60,50,161.504,0.55,0.6,0,7.92,3.2,0,0,1.25
152,3000,60000,60,50,163.232,0.6,0.65,0,9.36,3.2,0,0,1.25
152,3000,60000,60,50,165.104,0.65,0.7,0,10.92,3.2,0,0,1.25
152,3000,60000,60,50,167.12,0.7,0.75,0,12.6,3.2,0,0,1.25
152,3000,60000,60,50,169.28,0.75,0.8,0,14.4,3.2,0,0,1.25
152,3000,60000,60,50,156.032,0.35,0.4,1,3.36,4,1,0.8,0.9
152,3000,60000,60,50,157.184,0.4,0.45,0,4.32,4,1,0.8,0.9
152,3000,60000,60,50,158.48,0.45,0.5,0,5.4,4,1,0.8,0.9
152,3000,60000,60,50,159.92,0.5,0.55,0,6.6,4,1,0.8,0.9
152,3000,60000,60,50,161.504,0.55,0.6,0,7.92,4,1,0.8,0.9
152,3000,60000,60,50,163.232,0.6,0.65,0,9.36,4,1,0.8,0.9
152,3000,60000,60,50,165.104,0.65,0.7,0,10.92,4,1,0.8,0.9
152,3000,60000,60,50,167.12,0.7,0.75,0,12.6,4,1,0.8,0.9
152,3000,60000,60,50,169.28,0.75,0.8,0,14.4,4,1,0.8,0.9
152,3000,60000,60,50,156.032,0.35,0.4,1,3.36,3.6,0,1.11,0
152,3000,60000,60,50,157.184,0.4,0.45,0,4.32,3.6,0,1.11,0
152,3000,60000,60,50,158.48,0.45,0.5,0,5.4,3.6,0,1.11,0
152,3000,60000,60,50,159.92,0.5,0.55,0,6.6,3.6,0,1.11,0
152,3000,60000,60,50,161.504,0.55,0.6,0,7.92,3.6,0,1.11,0
152,3000,60000,60,50,163.232,0.6,0.65,0,9.36,3.6,0,1.11,0
152,3000,60000,60,50,165.104,0.65,0.7,0,10.92,3.6,0,1.11,0
152,3000,60000,60,50,167.12,0.7,0.75,0,12.6,3.6,0,1.11,0
152,3000,60000,60,50,169.28,0.75,0.8,0,14.4,3.6,0,1.11,0
152,3000,60000,60,50,156.032,0.35,0.4,1,3.36,4,0,0,1
152,3000,60000,60,50,157.184,0.4,0.45,0,4.32,4,0,0,1
152,3000,60000,60,50,158.48,0.45,0.5,0,5.4,4,0,0,1
152,3000,60000,60,50,159.92,0.5,0.55,0,6.6,4,0,0,1
152,3000,60000,60,50,161.504,0.55,0.6,0,7.92,4,0,0,1
152,3000,60000,60,50,163.232,0.6,0.65,0,9.36,4,0,0,1
152,3000,60000,60,50,165.104,0.65,0.7,0,10.92,4,0,0,1
152,3000,60000,60,50,167.12,0.7,0.75,0,12.6,4,0,0,1
152,3000,60000,60,50,169.28,0.75,0.8,0,14.4,4,0,0,1
152,3000,60000,60,50,156.032,0.35,0.4,1,3.36,4,1,1,1.2
152,3000,60000,60,50,157.184,0.4,0.45,0,4.32,4,1,1,1.2
152,3000,60000,60,50,158.48,0.45,0.5,0,5.4,4,1,1,1.2
152,3000,60000,60,50,159.92,0.5,0.55,0,6.6,4,1,1,1.2
152,3000,60000,60,50,161.504,0.55,0.6,0,7.92,4,1,1,1.2
152,3000,60000,60,50,163.232,0.6,0.65,0,9.36,4,1,1,1.2
152,3000,60000,60,50,165.104,0.65,0.7,0,10.92,4,1,1,1.2
152,3000,60000,60,50,167.12,0.7,0.75,0,12.6,4,1,1,1.2
152,3000,60000,60,50,169.28,0.75,0.8,0,14.4,4,1,1,1.2
152,3000,60000,60,50,157.184,0.4,0.45,1,4.32,4.8,0,0.833333333,0
152,3000,60000,60,50,158.48,0.45,0.5,0,5.4,4.8,0,0.833333333,0
152,3000,60000,60,50,159.92,0.5,0.55,0,6.6,4.8,0,0.833333333,0
152,3000,60000,60,50,161.504,0.55,0.6,0,7.92,4.8,0,0.833333333,0
152,3000,60000,60,50,163.232,0.6,0.65,0,9.36,4.8,0,0.833333333,0
152,3000,60000,60,50,165.104,0.65,0.7,0,10.92,4.8,0,0.833333333,0
152,3000,60000,60,50,167.12,0.7,0.75,0,12.6,4.8,0,0.833333333,0
152,3000,60000,60,50,169.28,0.75,0.8,0,14.4,4.8,0,0.833333333,0
152,3000,60000,60,50,158.48,0.45,0.5,1,5.4,6,0,0,0.666666667
152,3000,60000,60,50,159.92,0.5,0.55,0,6.6,6,0,0,0.666666667
152,3000,60000,60,50,161.504,0.55,0.6,0,7.92,6,0,0,0.666666667
152,3000,60000,60,50,163.232,0.6,0.65,0,9.36,6,0,0,0.666666667
152,3000,60000,60,50,165.104,0.65,0.7,0,10.92,6,0,0,0.666666667
152,3000,60000,60,50,167.12,0.7,0.75,0,12.6,6,0,0,0.666666667
152,3000,60000,60,50,169.28,0.75,0.8,0,14.4,6,0,0,0.666666667
152,3000,60000,60,50,156.032,0.35,0.4,1,3.36,4,1,1.5,1.6
152,3000,60000,60,50,157.184,0.4,0.45,0,4.32,4,1,1.5,1.6
152,3000,60000,60,50,158.48,0.45,0.5,0,5.4,4,1,1.5,1.6
152,3000,60000,60,50,159.92,0.5,0.55,0,6.6,4,1,1.5,1.6
152,3000,60000,60,50,161.504,0.55,0.6,0,7.92,4,1,1.5,1.6
152,3000,60000,60,50,163.232,0.6,0.65,0,9.36,4,1,1.5,1.6
152,3000,60000,60,50,165.104,0.65,0.7,0,10.92,4,1,1.5,1.6
152,3000,60000,60,50,167.12,0.7,0.75,0,12.6,4,1,1.5,1.6
152,3000,60000,60,50,169.28,0.75,0.8,0,14.4,4,1,1.5,1.6
152,3000,60000,60,50,158.48,0.45,0.5,1,5.4,6.4,0,0.625,0
152,3000,60000,60,50,159.92,0.5,0.55,0,6.6,6.4,0,0.625,0
152,3000,60000,60,50,161.504,0.55,0.6,0,7.92,6.4,0,0.625,0
152,3000,60000,60,50,163.232,0.6,0.65,0,9.36,6.4,0,0.625,0
152,3000,60000,60,50,165.104,0.65,0.7,0,10.92,6.4,0,0.625,0
152,3000,60000,60,50,167.12,0.7,0.75,0,12.6,6.4,0,0.625,0
152,3000,60000,60,50,169.28,0.75,0.8,0,14.4,6.4,0,0.625,0
152,3000,60000,60,50,157.184,0.4,0.45,1,4.32,4.5,0,0,1.111111111
152,3000,60000,60,50,158.48,0.45,0.5,0,5.4,4.5,0,0,1.111111111
152,3000,60000,60,50,159.92,0.5,0.55,0,6.6,4.5,0,0,1.111111111
152,3000,60000,60,50,161.504,0.55,0.6,0,7.92,4.5,0,0,1.111111111
152,3000,60000,60,50,163.232,0.6,0.65,0,9.36,4.5,0,0,1.111111111
152,3000,60000,60,50,165.104,0.65,0.7,0,10.92,4.5,0,0,1.111111111
152,3000,60000,60,50,167.12,0.7,0.75,0,12.6,4.5,0,0,1.111111111
152,3000,60000,60,50,169.28,0.75,0.8,0,14.4,4.5,0,0,1.111111111
152,3000,60000,60,50,157.184,0.4,0.45,1,4.32,5,1,0.9,1
152,3000,60000,60,50,158.48,0.45,0.5,0,5.4,5,1,0.9,1
152,3000,60000,60,50,159.92,0.5,0.55,0,6.6,5,1,0.9,1
152,3000,60000,60,50,161.504,0.55,0.6,0,7.92,5,1,0.9,1
152,3000,60000,60,50,163.232,0.6,0.65,0,9.36,5,1,0.9,1
152,3000,60000,60,50,165.104,0.65,0.7,0,10.92,5,1,0.9,1
152,3000,60000,60,50,167.12,0.7,0.75,0,12.6,5,1,0.9,1
152,3000,60000,60,50,169.28,0.75,0.8,0,14.4,5,1,0.9,1
152,3000,60000,60,50,157.184,0.4,0.45,1,4.32,5,0,1,0
152,3000,60000,60,50,158.48,0.45,0.5,0,5.4,5,0,1,0
152,3000,60000,60,50,159.92,0.5,0.55,0,6.6,5,0,1,0
152,3000,60000,60,50,161.504,0.55,0.6,0,7.92,5,0,1,0
152,3000,60000,60,50,163.232,0.6,0.65,0,9.36,5,0,1,0
152,3000,60000,60,50,165.104,0.65,0.7,0,10.92,5,0,1,0
152,3000,60000,60,50,167.12,0.7,0.75,0,12.6,5,0,1,0
152,3000,60000,60,50,169.28,0.75,0.8,0,14.4,5,0,1,0
152,3000,60000,60,50,157.184,0.4,0.45,1,4.32,4.8,0,0,1.25
152,3000,60000,60,50,158.48,0.45,0.5,0,5.4,4.8,0,0,1.25
152,3000,60000,60,50,159.92,0.5,0.55,0,6.6,4.8,0,0,1.25
152,3000,60000,60,50,161.504,0.55,0.6,0,7.92,4.8,0,0,1.25
152,3000,60000,60,50,163.232,0.6,0.65,0,9.36,4.8,0,0,1.25
152,3000,60000,60,50,165.104,0.65,0.7,0,10.92,4.8,0,0,1.25
152,3000,60000,60,50,167.12,0.7,0.75,0,12.6,4.8,0,0,1.25
152,3000,60000,60,50,169.28,0.75,0.8,0,14.4,4.8,0,0,1.25
152,3000,60000,60,50,158.48,0.45,0.5,1,5.4,6,1,0.8,0.9
152,3000,60000,60,50,159.92,0.5,0.55,0,6.6,6,1,0.8,0.9
152,3000,60000,60,50,161.504,0.55,0.6,0,7.92,6,1,0.8,0.9
152,3000,60000,60,50,163.232,0.6,0.65,0,9.36,6,1,0.8,0.9
152,3000,60000,60,50,165.104,0.65,0.7,0,10.92,6,1,0.8,0.9
152,3000,60000,60,50,167.12,0.7,0.75,0,12.6,6,1,0.8,0.9
152,3000,60000,60,50,169.28,0.75,0.8,0,14.4,6,1,0.8,0.9
152,3000,60000,60,50,158.48,0.45,0.5,1,5.4,5.4,0,1.111111111,0
152,3000,60000,60,50,159.92,0.5,0.55,0,6.6,5.4,0,1.111111111,0
152,3000,60000,60,50,161.504,0.55,0.6,0,7.92,5.4,0,1.111111111,0
152,3000,60000,60,50,163.232,0.6,0.65,0,9.36,5.4,0,1.111111111,0
152,3000,60000,60,50,165.104,0.65,0.7,0,10.92,5.4,0,1.111111111,0
152,3000,60000,60,50,167.12,0.7,0.75,0,12.6,5.4,0,1.111111111,0
152,3000,60000,60,50,169.28,0.75,0.8,0,14.4,5.4,0,1.111111111,0
152,3000,60000,60,50,159.92,0.5,0.55,1,6.6,6,0,0,1
152,3000,60000,60,50,161.504,0.55,0.6,0,7.92,6,0,0,1
152,3000,60000,60,50,163.232,0.6,0.65,0,9.36,6,0,0,1
152,3000,60000,60,50,165.104,0.65,0.7,0,10.92,6,0,0,1
152,3000,60000,60,50,167.12,0.7,0.75,0,12.6,6,0,0,1
152,3000,60000,60,50,169.28,0.75,0.8,0,14.4,6,0,0,1
152,3000,60000,60,50,159.92,0.5,0.55,1,6.6,6,1,1,1
152,3000,60000,60,50,161.504,0.55,0.6,0,7.92,6,1,1,1
152,3000,60000,60,50,163.232,0.6,0.65,0,9.36,6,1,1,1
152,3000,60000,60,50,165.104,0.65,0.7,0,10.92,6,1,1,1
152,3000,60000,60,50,167.12,0.7,0.75,0,12.6,6,1,1,1
152,3000,60000,60,50,169.28,0.75,0.8,0,14.4,6,1,1,1
152,3000,60000,60,50,159.92,0.5,0.55,1,6.6,6,0,1,0
152,3000,60000,60,50,161.504,0.55,0.6,0,7.92,6,0,1,0
152,3000,60000,60,50,163.232,0.6,0.65,0,9.36,6,0,1,0
152,3000,60000,60,50,165.104,0.65,0.7,0,10.92,6,0,1,0
152,3000,60000,60,50,167.12,0.7,0.75,0,12.6,6,0,1,0
152,3000,60000,60,50,169.28,0.75,0.8,0,14.4,6,0,1,0
192,3000,60000,80,60,197.184,0.4,0.45,1,4.32,3.2,0,0,1.25
192,3000,60000,80,60,198.48,0.45,0.5,0,5.4,3.2,0,0,1.25
192,3000,60000,80,60,199.92,0.5,0.55,0,6.6,3.2,0,0,1.25
192,3000,60000,80,60,201.504,0.55,0.6,0,7.92,3.2,0,0,1.25
192,3000,60000,80,60,203.232,0.6,0.65,0,9.36,3.2,0,0,1.25
192,3000,60000,80,60,205.104,0.65,0.7,0,10.92,3.2,0,0,1.25
192,3000,60000,80,60,207.12,0.7,0.75,0,12.6,3.2,0,0,1.25
192,3000,60000,80,60,209.28,0.75,0.8,0,14.4,3.2,0,0,1.25
192,3000,60000,80,60,197.184,0.4,0.45,1,4.32,4,1,0.8,0.9
192,3000,60000,80,60,198.48,0.45,0.5,0,5.4,4,1,0.8,0.9
192,3000,60000,80,60,199.92,0.5,0.55,0,6.6,4,1,0.8,0.9
192,3000,60000,80,60,201.504,0.55,0.6,0,7.92,4,1,0.8,0.9
192,3000,60000,80,60,203.232,0.6,0.65,0,9.36,4,1,0.8,0.9
192,3000,60000,80,60,205.104,0.65,0.7,0,10.92,4,1,0.8,0.9
192,3000,60000,80,60,207.12,0.7,0.75,0,12.6,4,1,0.8,0.9
192,3000,60000,80,60,209.28,0.75,0.8,0,14.4,4,1,0.8,0.9
192,3000,60000,80,60,197.184,0.4,0.45,1,4.32,3.6,0,1.11,0
192,3000,60000,80,60,198.48,0.45,0.5,0,5.4,3.6,0,1.11,0
192,3000,60000,80,60,199.92,0.5,0.55,0,6.6,3.6,0,1.11,0
192,3000,60000,80,60,201.504,0.55,0.6,0,7.92,3.6,0,1.11,0
192,3000,60000,80,60,203.232,0.6,0.65,0,9.36,3.6,0,1.11,0
192,3000,60000,80,60,205.104,0.65,0.7,0,10.92,3.6,0,1.11,0
192,3000,60000,80,60,207.12,0.7,0.75,0,12.6,3.6,0,1.11,0
192,3000,60000,80,60,209.28,0.75,0.8,0,14.4,3.6,0,1.11,0
192,3000,60000,80,60,197.184,0.4,0.45,1,4.32,4,0,0,1
192,3000,60000,80,60,198.48,0.45,0.5,0,5.4,4,0,0,1
192,3000,60000,80,60,199.92,0.5,0.55,0,6.6,4,0,0,1
192,3000,60000,80,60,201.504,0.55,0.6,0,7.92,4,0,0,1
192,3000,60000,80,60,203.232,0.6,0.65,0,9.36,4,0,0,1
192,3000,60000,80,60,205.104,0.65,0.7,0,10.92,4,0,0,1
192,3000,60000,80,60,207.12,0.7,0.75,0,12.6,4,0,0,1
192,3000,60000,80,60,209.28,0.75,0.8,0,14.4,4,0,0,1
192,3000,60000,80,60,197.184,0.4,0.45,1,4.32,4,1,1,1.2
192,3000,60000,80,60,198.48,0.45,0.5,0,5.4,4,1,1,1.2
192,3000,60000,80,60,199.92,0.5,0.55,0,6.6,4,1,1,1.2
192,3000,60000,80,60,201.504,0.55,0.6,0,7.92,4,1,1,1.2
192,3000,60000,80,60,203.232,0.6,0.65,0,9.36,4,1,1,1.2
192,3000,60000,80,60,205.104,0.65,0.7,0,10.92,4,1,1,1.2
192,3000,60000,80,60,207.12,0.7,0.75,0,12.6,4,1,1,1.2
192,3000,60000,80,60,209.28,0.75,0.8,0,14.4,4,1,1,1.2
192,3000,60000,80,60,198.48,0.45,0.5,1,5.4,4.8,0,0.833333333,0
192,3000,60000,80,60,199.92,0.5,0.55,0,6.6,4.8,0,0.833333333,0
192,3000,60000,80,60,201.504,0.55,0.6,0,7.92,4.8,0,0.833333333,0
192,3000,60000,80,60,203.232,0.6,0.65,0,9.36,4.8,0,0.833333333,0
192,3000,60000,80,60,205.104,0.65,0.7,0,10.92,4.8,0,0.833333333,0
192,3000,60000,80,60,207.12,0.7,0.75,0,12.6,4.8,0,0.833333333,0
192,3000,60000,80,60,209.28,0.75,0.8,0,14.4,4.8,0,0.833333333,0
192,3000,60000,80,60,199.92,0.5,0.55,1,6.6,6,0,0,0.666666667
192,3000,60000,80,60,201.504,0.55,0.6,0,7.92,6,0,0,0.666666667
192,3000,60000,80,60,203.232,0.6,0.65,0,9.36,6,0,0,0.666666667
192,3000,60000,80,60,205.104,0.65,0.7,0,10.92,6,0,0,0.666666667
192,3000,60000,80,60,207.12,0.7,0.75,0,12.6,6,0,0,0.666666667
192,3000,60000,80,60,209.28,0.75,0.8,0,14.4,6,0,0,0.666666667
192,3000,60000,80,60,198.48,0.45,0.5,1,5.4,4,1,1.5,1.6
192,3000,60000,80,60,199.92,0.5,0.55,0,6.6,4,1,1.5,1.6
192,3000,60000,80,60,201.504,0.55,0.6,0,7.92,4,1,1.5,1.6
192,3000,60000,80,60,203.232,0.6,0.65,0,9.36,4,1,1.5,1.6
192,3000,60000,80,60,205.104,0.65,0.7,0,10.92,4,1,1.5,1.6
192,3000,60000,80,60,207.12,0.7,0.75,0,12.6,4,1,1.5,1.6
192,3000,60000,80,60,209.28,0.75,0.8,0,14.4,4,1,1.5,1.6
192,3000,60000,80,60,199.92,0.5,0.55,1,6.6,6.4,0,0.625,0
192,3000,60000,80,60,201.504,0.55,0.6,0,7.92,6.4,0,0.625,0
192,3000,60000,80,60,203.232,0.6,0.65,0,9.36,6.4,0,0.625,0
192,3000,60000,80,60,205.104,0.65,0.7,0,10.92,6.4,0,0.625,0
192,3000,60000,80,60,207.12,0.7,0.75,0,12.6,6.4,0,0.625,0
192,3000,60000,80,60,209.28,0.75,0.8,0,14.4,6.4,0,0.625,0
192,3000,60000,80,60,198.48,0.45,0.5,0,5.4,4.5,0,0,1.111111111
192,3000,60000,80,60,199.92,0.5,0.55,0,6.6,4.5,0,0,1.111111111
192,3000,60000,80,60,201.504,0.55,0.6,0,7.92,4.5,0,0,1.111111111
192,3000,60000,80,60,203.232,0.6,0.65,0,9.36,4.5,0,0,1.111111111
192,3000,60000,80,60,205.104,0.65,0.7,0,10.92,4.5,0,0,1.111111111
192,3000,60000,80,60,207.12,0.7,0.75,0,12.6,4.5,0,0,1.111111111
192,3000,60000,80,60,209.28,0.75,0.8,0,14.4,4.5,0,0,1.111111111
192,3000,60000,80,60,198.48,0.45,0.5,1,5.4,5,1,0.9,1
192,3000,60000,80,60,199.92,0.5,0.55,0,6.6,5,1,0.9,1
192,3000,60000,80,60,201.504,0.55,0.6,0,7.92,5,1,0.9,1
192,3000,60000,80,60,203.232,0.6,0.65,0,9.36,5,1,0.9,1
192,3000,60000,80,60,205.104,0.65,0.7,0,10.92,5,1,0.9,1
192,3000,60000,80,60,207.12,0.7,0.75,0,12.6,5,1,0.9,1
192,3000,60000,80,60,209.28,0.75,0.8,0,14.4,5,1,0.9,1
192,3000,60000,80,60,198.48,0.45,0.5,1,5.4,5,0,1,0
192,3000,60000,80,60,199.92,0.5,0.55,0,6.6,5,0,1,0
192,3000,60000,80,60,201.504,0.55,0.6,0,7.92,5,0,1,0
192,3000,60000,80,60,203.232,0.6,0.65,0,9.36,5,0,1,0
192,3000,60000,80,60,205.104,0.65,0.7,0,10.92,5,0,1,0
192,3000,60000,80,60,207.12,0.7,0.75,0,12.6,5,0,1,0
192,3000,60000,80,60,209.28,0.75,0.8,0,14.4,5,0,1,0
192,3000,60000,80,60,199.92,0.5,0.55,1,6.6,4.8,0,0,1.25
192,3000,60000,80,60,201.504,0.55,0.6,0,7.92,4.8,0,0,1.25
192,3000,60000,80,60,203.232,0.6,0.65,0,9.36,4.8,0,0,1.25
192,3000,60000,80,60,205.104,0.65,0.7,0,10.92,4.8,0,0,1.25
192,3000,60000,80,60,207.12,0.7,0.75,0,12.6,4.8,0,0,1.25
192,3000,60000,80,60,209.28,0.75,0.8,0,14.4,4.8,0,0,1.25
192,3000,60000,80,60,199.92,0.5,0.55,1,6.6,6,1,0.8,0.9
192,3000,60000,80,60,201.504,0.55,0.6,0,7.92,6,1,0.8,0.9
192,3000,60000,80,60,203.232,0.6,0.65,0,9.36,6,1,0.8,0.9
192,3000,60000,80,60,205.104,0.65,0.7,0,10.92,6,1,0.8,0.9
192,3000,60000,80,60,207.12,0.7,0.75,0,12.6,6,1,0.8,0.9
192,3000,60000,80,60,209.28,0.75,0.8,0,14.4,6,1,0.8,0.9
192,3000,60000,80,60,199.92,0.5,0.55,1,6.6,5.4,0,1.111111111,0
192,3000,60000,80,60,201.504,0.55,0.6,0,7.92,5.4,0,1.111111111,0
192,3000,60000,80,60,203.232,0.6,0.65,0,9.36,5.4,0,1.111111111,0
192,3000,60000,80,60,205.104,0.65,0.7,0,10.92,5.4,0,1.111111111,0
192,3000,60000,80,60,207.12,0.7,0.75,0,12.6,5.4,0,1.111111111,0
192,3000,60000,80,60,209.28,0.75,0.8,0,14.4,5.4,0,1.111111111,0
192,3000,60000,80,60,199.92,0.5,0.55,1,6.6,6,0,0,1
192,3000,60000,80,60,201.504,0.55,0.6,0,7.92,6,0,0,1
192,3000,60000,80,60,203.232,0.6,0.65,0,9.36,6,0,0,1
192,3000,60000,80,60,205.104,0.65,0.7,0,10.92,6,0,0,1
192,3000,60000,80,60,207.12,0.7,0.75,0,12.6,6,0,0,1
192,3000,60000,80,60,209.28,0.75,0.8,0,14.4,6,0,0,1
192,3000,60000,80,60,199.92,0.5,0.55,1,6.6,6,1,1,1
192,3000,60000,80,60,201.504,0.55,0.6,0,7.92,6,1,1,1
192,3000,60000,80,60,203.232,0.6,0.65,0,9.36,6,1,1,1
192,3000,60000,80,60,205.104,0.65,0.7,0,10.92,6,1,1,1
192,3000,60000,80,60,207.12,0.7,0.75,0,12.6,6,1,1,1
192,3000,60000,80,60,209.28,0.75,0.8,0,14.4,6,1,1,1
192,3000,60000,80,60,199.92,0.5,0.55,1,6.6,6,0,1,0
192,3000,60000,80,60,201.504,0.55,0.6,0,7.92,6,0,1,0
192,3000,60000,80,60,203.232,0.6,0.65,0,9.36,6,0,1,0
192,3000,60000,80,60,205.104,0.65,0.7,0,10.92,6,0,1,0
192,3000,60000,80,60,207.12,0.7,0.75,0,12.6,6,0,1,0
192,3000,60000,80,60,209.28,0.75,0.8,0,14.4,6,0,1,0
248,3000,60000,100,80,254.48,0.45,0.5,1,5.4,3.2,0,0,1.25
248,3000,60000,100,80,255.92,0.5,0.55,0,6.6,3.2,0,0,1.25
248,3000,60000,100,80,257.504,0.55,0.6,0,7.92,3.2,0,0,1.25
248,3000,60000,100,80,259.232,0.6,0.65,0,9.36,3.2,0,0,1.25
248,3000,60000,100,80,261.104,0.65,0.7,0,10.92,3.2,0,0,1.25
248,3000,60000,100,80,263.12,0.7,0.75,0,12.6,3.2,0,0,1.25
248,3000,60000,100,80,265.28,0.75,0.8,0,14.4,3.2,0,0,1.25
248,3000,60000,100,80,254.48,0.45,0.5,1,5.4,4,1,0.8,0.9
248,3000,60000,100,80,255.92,0.5,0.55,0,6.6,4,1,0.8,0.9
248,3000,60000,100,80,257.504,0.55,0.6,0,7.92,4,1,0.8,0.9
248,3000,60000,100,80,259.232,0.6,0.65,0,9.36,4,1,0.8,0.9
248,3000,60000,100,80,261.104,0.65,0.7,0,10.92,4,1,0.8,0.9
248,3000,60000,100,80,263.12,0.7,0.75,0,12.6,4,1,0.8,0.9
248,3000,60000,100,80,265.28,0.75,0.8,0,14.4,4,1,0.8,0.9
248,3000,60000,100,80,254.48,0.45,0.5,1,5.4,3.6,0,1.11,0
248,3000,60000,100,80,255.92,0.5,0.55,0,6.6,3.6,0,1.11,0
248,3000,60000,100,80,257.504,0.55,0.6,0,7.92,3.6,0,1.11,0
248,3000,60000,100,80,259.232,0.6,0.65,0,9.36,3.6,0,1.11,0
248,3000,60000,100,80,261.104,0.65,0.7,0,10.92,3.6,0,1.11,0
248,3000,60000,100,80,263.12,0.7,0.75,0,12.6,3.6,0,1.11,0
248,3000,60000,100,80,265.28,0.75,0.8,0,14.4,3.6,0,1.11,0
248,3000,60000,100,80,254.48,0.45,0.5,1,5.4,4,0,0,1
248,3000,60000,100,80,255.92,0.5,0.55,0,6.6,4,0,0,1
248,3000,60000,100,80,257.504,0.55,0.6,0,7.92,4,0,0,1
248,3000,60000,100,80,259.232,0.6,0.65,0,9.36,4,0,0,1
248,3000,60000,100,80,261.104,0.65,0.7,0,10.92,4,0,0,1
248,3000,60000,100,80,263.12,0.7,0.75,0,12.6,4,0,0,1
248,3000,60000,100,80,265.28,0.75,0.8,0,14.4,4,0,0,1
248,3000,60000,100,80,254.48,0.45,0.5,1,5.4,4,1,1,1.2
248,3000,60000,100,80,255.92,0.5,0.55,0,6.6,4,1,1,1.2
248,3000,60000,100,80,257.504,0.55,0.6,0,7.92,4,1,1,1.2
248,3000,60000,100,80,259.232,0.6,0.65,0,9.36,4,1,1,1.2
248,3000,60000,100,80,261.104,0.65,0.7,0,10.92,4,1,1,1.2
248,3000,60000,100,80,263.12,0.7,0.75,0,12.6,4,1,1,1.2
248,3000,60000,100,80,265.28,0.75,0.8,0,14.4,4,1,1,1.2
248,3000,60000,100,80,255.92,0.5,0.55,1,6.6,4.8,0,0.833333333,0
248,3000,60000,100,80,257.504,0.55,0.6,0,7.92,4.8,0,0.833333333,0
248,3000,60000,100,80,259.232,0.6,0.65,0,9.36,4.8,0,0.833333333,0
248,3000,60000,100,80,261.104,0.65,0.7,0,10.92,4.8,0,0.833333333,0
248,3000,60000,100,80,263.12,0.7,0.75,0,12.6,4.8,0,0.833333333,0
248,3000,60000,100,80,265.28,0.75,0.8,0,14.4,4.8,0,0.833333333,0
248,3000,60000,100,80,257.504,0.55,0.6,1,7.92,6,0,0,0.666666667
248,3000,60000,100,80,259.232,0.6,0.65,0,9.36,6,0,0,0.666666667
248,3000,60000,100,80,261.104,0.65,0.7,0,10.92,6,0,0,0.666666667
248,3000,60000,100,80,263.12,0.7,0.75,0,12.6,6,0,0,0.666666667
248,3000,60000,100,80,265.28,0.75,0.8,0,14.4,6,0,0,0.666666667
248,3000,60000,100,80,255.92,0.5,0.55,1,6.6,4,1,1.5,1.6
248,3000,60000,100,80,257.504,0.55,0.6,0,7.92,4,1,1.5,1.6
248,3000,60000,100,80,259.232,0.6,0.65,0,9.36,4,1,1.5,1.6
248,3000,60000,100,80,261.104,0.65,0.7,0,10.92,4,1,1.5,1.6
248,3000,60000,100,80,263.12,0.7,0.75,0,12.6,4,1,1.5,1.6
248,3000,60000,100,80,265.28,0.75,0.8,0,14.4,4,1,1.5,1.6
248,3000,60000,100,80,259.232,0.6,0.65,1,9.36,6.4,0,0.625,0
